"filename", "language", "Python", "HTML", "JavaScript", "PostCSS", "XML", "Markdown", "pip requirements", "comment", "blank", "total"
"d:\repo\Phoenix11\static\img\icons\up.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 1, 0, 7
"d:\repo\Phoenix11\static\img\icons\up2.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 1, 0, 7
"d:\repo\Phoenix11\static\leo\css\font-farsi-Casablanca.css", "PostCSS", 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"d:\repo\Phoenix11\static\leo\css\font-farsi-Fanoos.css", "PostCSS", 0, 0, 0, 21, 0, 0, 0, 0, 7, 28
"d:\repo\Phoenix11\static\leo\css\font-farsi-Farnaz.css", "PostCSS", 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"d:\repo\Phoenix11\static\leo\css\font-farsi-Shabnam.css", "PostCSS", 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"d:\repo\Phoenix11\static\leo\css\font-farsi-Tanha.css", "PostCSS", 0, 0, 0, 27, 0, 0, 0, 0, 8, 35
"d:\repo\Phoenix11\static\leo\css\font-farsi-Vazir.css", "PostCSS", 0, 0, 0, 27, 0, 0, 0, 0, 8, 35
"d:\repo\Phoenix11\static\leo\css\font-farsi.css", "PostCSS", 0, 0, 0, 33, 0, 0, 0, 0, 4, 37
"d:\repo\Phoenix11\static\leo\css\style.css", "PostCSS", 0, 0, 0, 16, 0, 0, 0, 0, 2, 18
"d:\repo\Phoenix11\static\leo\font-farsi\Tanha\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 70, 0, 0, 30, 100
"d:\repo\Phoenix11\static\leo\font-farsi\Tanha\README.md", "Markdown", 0, 0, 0, 0, 0, 26, 0, 0, 6, 32
"d:\repo\Phoenix11\static\leo\font-farsi\Vazir\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 648, 0, 0, 326, 974
"d:\repo\Phoenix11\static\leo\font-farsi\Vazir\README.md", "Markdown", 0, 0, 0, 0, 0, 84, 0, 0, 28, 112
"d:\repo\Phoenix11\static\leo\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 2671, 0, 0, 0, 1, 2672
"d:\repo\Phoenix11\static\leo\fonts\glyphicons-halflings-regular.svg", "XML", 0, 0, 0, 0, 288, 0, 0, 0, 1, 289
"d:\repo\Phoenix11\static\material\css\material-kit.min.css", "PostCSS", 0, 0, 0, 10, 0, 0, 0, 0, 0, 10
"d:\repo\Phoenix11\static\material\demo\demo.css", "PostCSS", 0, 0, 0, 267, 0, 0, 0, 5, 31, 303
"d:\repo\Phoenix11\static\material\demo\demo.js", "JavaScript", 0, 0, 68, 0, 0, 0, 0, 2, 16, 86
"d:\repo\Phoenix11\static\material\demo\modernizr.js", "JavaScript", 0, 0, 609, 0, 0, 0, 0, 510, 288, 1407
"d:\repo\Phoenix11\static\material\demo\vertical-nav.css", "PostCSS", 0, 0, 0, 240, 0, 0, 0, 16, 10, 266
"d:\repo\Phoenix11\static\material\demo\vertical-nav.js", "JavaScript", 0, 0, 44, 0, 0, 0, 0, 5, 9, 58
"d:\repo\Phoenix11\static\material\js\core\bootstrap-material-design.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"d:\repo\Phoenix11\static\material\js\core\jquery.min.js", "JavaScript", 0, 0, 3163, 0, 0, 0, 0, 0, 77, 3240
"d:\repo\Phoenix11\static\material\js\core\popper.min.js", "JavaScript", 0, 0, 785, 0, 0, 0, 0, 4, 45, 834
"d:\repo\Phoenix11\static\material\js\material-kit.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"d:\repo\Phoenix11\static\material\js\plugins\bootstrap-datetimepicker.js", "JavaScript", 0, 0, 965, 0, 0, 0, 0, 44, 2, 1011
"d:\repo\Phoenix11\static\material\js\plugins\bootstrap-selectpicker.js", "JavaScript", 0, 0, 2416, 0, 0, 0, 0, 181, 548, 3145
"d:\repo\Phoenix11\static\material\js\plugins\bootstrap-tagsinput.js", "JavaScript", 0, 0, 501, 0, 0, 0, 0, 118, 100, 719
"d:\repo\Phoenix11\static\material\js\plugins\jasny-bootstrap.min.js", "JavaScript", 0, 0, 235, 0, 0, 0, 0, 33, 70, 338
"d:\repo\Phoenix11\static\material\js\plugins\jquery.flexisel.js", "JavaScript", 0, 0, 291, 0, 0, 0, 0, 45, 78, 414
"d:\repo\Phoenix11\static\material\js\plugins\jquery.sharrre.js", "JavaScript", 0, 0, 496, 0, 0, 0, 0, 63, 27, 586
"d:\repo\Phoenix11\static\material\js\plugins\moment.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 5, 1, 7
"d:\repo\Phoenix11\static\material\js\plugins\nouislider.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\repo\Phoenix11\static\persian\moment-jalaali.js", "JavaScript", 0, 0, 943, 0, 0, 0, 0, 158, 120, 1221
"d:\repo\Phoenix11\static\persian\moment.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 7, 0, 8
"d:\repo\Phoenix11\static\persian\vue-persian-datetime-picker-browser.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 1, 0, 3
"d:\repo\Phoenix11\static\persian\vue.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 5, 0, 6
"d:\repo\Phoenix11\static\vendor\css\bootstrap.min.css", "PostCSS", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"d:\repo\Phoenix11\static\vendor\css\bootstrap5.min.css", "PostCSS", 0, 0, 0, 5, 0, 0, 0, 1, 0, 6
"d:\repo\Phoenix11\static\vendor\css\font-awesome.all.min.css", "PostCSS", 0, 0, 0, 1, 0, 0, 0, 4, 0, 5
"d:\repo\Phoenix11\static\vendor\css\font-awesome.min.css", "PostCSS", 0, 0, 0, 1, 0, 0, 0, 3, 1, 5
"d:\repo\Phoenix11\static\vendor\css\material-icons.css", "PostCSS", 0, 0, 0, 315, 0, 0, 0, 43, 1, 359
"d:\repo\Phoenix11\static\vendor\js\analytics.js", "JavaScript", 0, 0, 78, 0, 0, 0, 0, 8, 1, 87
"d:\repo\Phoenix11\static\vendor\js\bootstrap.bundle.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"d:\repo\Phoenix11\static\vendor\js\bootstrap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"d:\repo\Phoenix11\static\vendor\js\buttons.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 5, 1, 7
"d:\repo\Phoenix11\static\vendor\js\ckeditor\ckeditor.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 5, 0, 7
"d:\repo\Phoenix11\static\vendor\js\common.js", "JavaScript", 0, 0, 156, 0, 0, 0, 0, 0, 2, 158
"d:\repo\Phoenix11\static\vendor\js\core.js", "JavaScript", 0, 0, 5931, 0, 0, 0, 0, 738, 944, 7613
"d:\repo\Phoenix11\static\vendor\js\demo.js", "JavaScript", 0, 0, 749, 0, 0, 0, 0, 21, 138, 908
"d:\repo\Phoenix11\static\vendor\js\fbevents.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 19, 0, 31
"d:\repo\Phoenix11\static\vendor\js\fullcalendar.min.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 5, 1, 13
"d:\repo\Phoenix11\static\vendor\js\gtm.js", "JavaScript", 0, 0, 1260, 0, 0, 0, 0, 7, 29, 1296
"d:\repo\Phoenix11\static\vendor\js\highlight.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\repo\Phoenix11\static\vendor\js\hotjar-99526.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 1, 1, 4
"d:\repo\Phoenix11\static\vendor\js\jquery-jvectormap.js", "JavaScript", 0, 0, 3184, 0, 0, 0, 0, 586, 414, 4184
"d:\repo\Phoenix11\static\vendor\js\jquery.bootstrap-wizard.js", "JavaScript", 0, 0, 256, 0, 0, 0, 0, 38, 52, 346
"d:\repo\Phoenix11\static\vendor\js\jquery.dataTables.min.js", "JavaScript", 0, 0, 493, 0, 0, 0, 0, 87, 44, 624
"d:\repo\Phoenix11\static\vendor\js\jquery.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\repo\Phoenix11\static\vendor\js\jquery.sharrre.js", "JavaScript", 0, 0, 496, 0, 0, 0, 0, 63, 27, 586
"d:\repo\Phoenix11\static\vendor\js\jquery.slim.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\repo\Phoenix11\static\vendor\js\jquery.validate.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 3, 0, 4
"d:\repo\Phoenix11\static\vendor\js\modules.8892a865463d29e21514.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"d:\repo\Phoenix11\static\vendor\js\moment.min.js", "JavaScript", 0, 0, 208, 0, 0, 0, 0, 284, 1, 493
"d:\repo\Phoenix11\static\vendor\js\nouislider.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 1, 2, 4
"d:\repo\Phoenix11\static\vendor\js\owl\owl.carousel.min.css", "PostCSS", 0, 0, 0, 1, 0, 0, 0, 5, 0, 6
"d:\repo\Phoenix11\static\vendor\js\owl\owl.carousel.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 5, 0, 7
"d:\repo\Phoenix11\static\vendor\js\perfect-scrollbar.jquery.min.js", "JavaScript", 0, 0, 1102, 0, 0, 0, 0, 38, 186, 1326
"d:\repo\Phoenix11\static\vendor\js\popper.min.js", "JavaScript", 0, 0, 785, 0, 0, 0, 0, 4, 45, 834
"d:\repo\Phoenix11\static\vendor\js\sweetalert2.js", "JavaScript", 0, 0, 1971, 0, 0, 0, 0, 204, 488, 2663
"d:\repo\Phoenix11\static\vendor\js\util.js", "JavaScript", 0, 0, 298, 0, 0, 0, 0, 14, 3, 315
"d:\repo\Phoenix11\static\vendor\js\vue.global.js", "JavaScript", 0, 0, 17582, 0, 0, 0, 0, 334, 124, 18040
"d:\repo\Phoenix11\static\vendor\js\vue.js", "JavaScript", 0, 0, 9459, 0, 0, 0, 0, 1423, 1084, 11966
"d:\repo\Phoenix11\static\vendor\js\vue.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 10, 0, 11
"d:\repo\Phoenix11\templates\admin\base.html", "HTML", 0, 170, 0, 0, 0, 0, 0, 6, 18, 194
"d:\repo\Phoenix11\templates\admin\base_site.html", "HTML", 0, 6, 0, 0, 0, 0, 0, 0, 4, 10
"d:\repo\Phoenix11\templates\admin\index.html", "HTML", 0, 43, 0, 0, 0, 0, 0, 0, 9, 52
"d:\repo\Phoenix11\templates\phoenix\includes\common-script.html", "HTML", 0, 61, 0, 0, 0, 0, 0, 1, 15, 77
"d:\repo\Phoenix11\templates\phoenix\includes\footer.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\templates\phoenix\includes\head-farsi-font.html", "HTML", 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"d:\repo\Phoenix11\templates\phoenix\includes\head-google.html", "HTML", 0, 21, 0, 0, 0, 0, 0, 0, 2, 23
"d:\repo\Phoenix11\templates\phoenix\includes\head.html", "HTML", 0, 23, 0, 0, 0, 0, 0, 0, 11, 34
"d:\repo\Phoenix11\templates\phoenix\includes\navbar.html", "HTML", 0, 55, 0, 0, 0, 0, 0, 2, 18, 75
"d:\repo\Phoenix11\templates\phoenix\includes\pusher-script.html", "HTML", 0, 35, 0, 0, 0, 0, 0, 2, 18, 55
"d:\repo\Phoenix11\templates\phoenix\includes\utility-script.html", "HTML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\repo\Phoenix11\templates\phoenix\layout.html", "HTML", 0, 31, 0, 0, 0, 0, 0, 0, 14, 45
"d:\repo\Phoenix11\templates\phoenix\print-layout.html", "HTML", 0, 21, 0, 0, 0, 0, 0, 0, 15, 36
"d:\repo\Phoenix11\templates\phoenix\wide-layout.html", "HTML", 0, 31, 0, 0, 0, 0, 0, 0, 14, 45
"d:\repo\Phoenix11\transport\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\transport\admin.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\repo\Phoenix11\transport\apis.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 11, 60
"d:\repo\Phoenix11\transport\apps.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"d:\repo\Phoenix11\transport\enums.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 14, 85
"d:\repo\Phoenix11\transport\forms.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 5, 14
"d:\repo\Phoenix11\transport\migrations\0001_initial.py", "Python", 57, 0, 0, 0, 0, 0, 0, 1, 7, 65
"d:\repo\Phoenix11\transport\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\transport\models.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 19, 113
"d:\repo\Phoenix11\transport\repo.py", "Python", 109, 0, 0, 0, 0, 0, 0, 0, 22, 131
"d:\repo\Phoenix11\transport\serializers.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 5, 15
"d:\repo\Phoenix11\transport\templates\transport\includes\add-vehicle-app\script.html", "HTML", 0, 44, 0, 0, 0, 0, 0, 0, 5, 49
"d:\repo\Phoenix11\transport\templates\transport\includes\add-vehicle-app\template.html", "HTML", 0, 81, 0, 0, 0, 0, 0, 0, 8, 89
"d:\repo\Phoenix11\transport\templates\transport\includes\navbar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\transport\templates\transport\includes\vehicles-app\script.html", "HTML", 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"d:\repo\Phoenix11\transport\templates\transport\includes\vehicles-app\template.html", "HTML", 0, 69, 0, 0, 0, 0, 0, 0, 6, 75
"d:\repo\Phoenix11\transport\templates\transport\index.html", "HTML", 0, 21, 0, 0, 0, 0, 0, 0, 9, 30
"d:\repo\Phoenix11\transport\templates\transport\layout.html", "HTML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\repo\Phoenix11\transport\templates\transport\maintenance-invoice.html", "HTML", 0, 55, 0, 0, 0, 0, 0, 0, 22, 77
"d:\repo\Phoenix11\transport\templates\transport\maintenance-invoices.html", "HTML", 0, 21, 0, 0, 0, 0, 0, 0, 11, 32
"d:\repo\Phoenix11\transport\templates\transport\vehicle.html", "HTML", 0, 36, 0, 0, 0, 0, 0, 0, 24, 60
"d:\repo\Phoenix11\transport\templates\transport\vehicles.html", "HTML", 0, 20, 0, 0, 0, 0, 0, 0, 7, 27
"d:\repo\Phoenix11\transport\tests.py", "Python", 1, 0, 0, 0, 0, 0, 0, 1, 5, 7
"d:\repo\Phoenix11\transport\urls.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 7, 22
"d:\repo\Phoenix11\transport\views.py", "Python", 73, 0, 0, 0, 0, 0, 0, 1, 26, 100
"d:\repo\Phoenix11\utility\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\utility\admin.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"d:\repo\Phoenix11\utility\apis.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 7, 57
"d:\repo\Phoenix11\utility\apps.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"d:\repo\Phoenix11\utility\calendar.py", "Python", 148, 0, 0, 0, 0, 0, 0, 12, 37, 197
"d:\repo\Phoenix11\utility\compress.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\repo\Phoenix11\utility\constants.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"d:\repo\Phoenix11\utility\currency.py", "Python", 23, 0, 0, 0, 0, 0, 0, 20, 2, 45
"d:\repo\Phoenix11\utility\encryption.py", "Python", 45, 0, 0, 0, 0, 0, 0, 6, 14, 65
"d:\repo\Phoenix11\utility\enums.py", "Python", 249, 0, 0, 0, 0, 0, 0, 0, 25, 274
"d:\repo\Phoenix11\utility\excel.py", "Python", 135, 0, 0, 0, 0, 0, 0, 43, 30, 208
"d:\repo\Phoenix11\utility\forms.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"d:\repo\Phoenix11\utility\log.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\repo\Phoenix11\utility\migrations\0001_initial.py", "Python", 35, 0, 0, 0, 0, 0, 0, 1, 7, 43
"d:\repo\Phoenix11\utility\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\utility\models.py", "Python", 116, 0, 0, 0, 0, 0, 0, 94, 26, 236
"d:\repo\Phoenix11\utility\num.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 16, 135
"d:\repo\Phoenix11\utility\qrcode.py", "Python", 25, 0, 0, 0, 0, 0, 0, 3, 4, 32
"d:\repo\Phoenix11\utility\repo.py", "Python", 133, 0, 0, 0, 0, 0, 0, 4, 32, 169
"d:\repo\Phoenix11\utility\serializers.py", "Python", 6, 0, 0, 0, 0, 0, 0, 1, 6, 13
"d:\repo\Phoenix11\utility\share.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"d:\repo\Phoenix11\utility\static\utility\js\message.js", "JavaScript", 0, 0, 16, 0, 0, 0, 0, 2, 0, 18
"d:\repo\Phoenix11\utility\static\utility\js\num2persian.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 1, 13
"d:\repo\Phoenix11\utility\static\utility\js\utility.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 7, 38
"d:\repo\Phoenix11\utility\templates\utility\includes\message.html", "HTML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
"d:\repo\Phoenix11\utility\templates\utility\includes\navbar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\utility\templates\utility\includes\parameter-app\component.html", "HTML", 0, 25, 0, 0, 0, 0, 0, 0, 1, 26
"d:\repo\Phoenix11\utility\templates\utility\index.html", "HTML", 0, 32, 0, 0, 0, 0, 0, 0, 2, 34
"d:\repo\Phoenix11\utility\templates\utility\layout.html", "HTML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\repo\Phoenix11\utility\templates\utility\message.html", "HTML", 0, 34, 0, 0, 0, 0, 0, 0, 5, 39
"d:\repo\Phoenix11\utility\templates\utility\parameters.html", "HTML", 0, 146, 0, 0, 0, 0, 0, 0, 17, 163
"d:\repo\Phoenix11\utility\templates\utility\settings.html", "HTML", 0, 89, 0, 0, 0, 0, 0, 0, 32, 121
"d:\repo\Phoenix11\utility\templatetags\float_to_int.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\repo\Phoenix11\utility\templatetags\to_absolute_link.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 15
"d:\repo\Phoenix11\utility\templatetags\to_amount_color.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"d:\repo\Phoenix11\utility\templatetags\to_edit.py", "Python", 15, 0, 0, 0, 0, 0, 0, 6, 0, 21
"d:\repo\Phoenix11\utility\templatetags\to_json.py", "Python", 0, 0, 0, 0, 0, 0, 0, 34, 15, 49
"d:\repo\Phoenix11\utility\templatetags\to_normal_number.py", "Python", 9, 0, 0, 0, 0, 0, 0, 2, 2, 13
"d:\repo\Phoenix11\utility\templatetags\to_persian_date.py", "Python", 47, 0, 0, 0, 0, 0, 0, 1, 11, 59
"d:\repo\Phoenix11\utility\templatetags\to_price.py", "Python", 121, 0, 0, 0, 0, 0, 0, 43, 3, 167
"d:\repo\Phoenix11\utility\templatetags\to_transaction_side.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"d:\repo\Phoenix11\utility\tests.py", "Python", 1, 0, 0, 0, 0, 0, 0, 1, 2, 4
"d:\repo\Phoenix11\utility\urls.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\repo\Phoenix11\utility\utils.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\repo\Phoenix11\utility\views.py", "Python", 135, 0, 0, 0, 0, 0, 0, 16, 43, 194
"d:\repo\Phoenix11\warehouse\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\warehouse\admin.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\repo\Phoenix11\warehouse\apis.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 5, 34
"d:\repo\Phoenix11\warehouse\apps.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\repo\Phoenix11\warehouse\enums.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\repo\Phoenix11\warehouse\forms.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\repo\Phoenix11\warehouse\migrations\0001_initial.py", "Python", 78, 0, 0, 0, 0, 0, 0, 1, 7, 86
"d:\repo\Phoenix11\warehouse\migrations\0002_alter_materialport_unit_name_and_more.py", "Python", 17, 0, 0, 0, 0, 0, 0, 1, 6, 24
"d:\repo\Phoenix11\warehouse\migrations\0003_alter_materialport_unit_name_and_more.py", "Python", 17, 0, 0, 0, 0, 0, 0, 1, 6, 24
"d:\repo\Phoenix11\warehouse\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\repo\Phoenix11\warehouse\models.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 21, 98
"d:\repo\Phoenix11\warehouse\repo.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 8, 62
"d:\repo\Phoenix11\warehouse\serializers.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"d:\repo\Phoenix11\warehouse\templates\warehouse\courses.html", "HTML", 0, 20, 0, 0, 0, 0, 0, 0, 7, 27
"d:\repo\Phoenix11\warehouse\templates\warehouse\includes\add-warehouse-app\script.html", "HTML", 0, 76, 0, 0, 0, 0, 0, 0, 6, 82
"d:\repo\Phoenix11\warehouse\templates\warehouse\includes\add-warehouse-app\template.html", "HTML", 0, 142, 0, 0, 0, 0, 0, 0, 18, 160
"d:\repo\Phoenix11\warehouse\templates\warehouse\includes\navbar.html", "HTML", 0, 9, 0, 0, 0, 0, 0, 0, 0, 9
"d:\repo\Phoenix11\warehouse\templates\warehouse\includes\warehouses-app\script.html", "HTML", 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"d:\repo\Phoenix11\warehouse\templates\warehouse\includes\warehouses-app\template.html", "HTML", 0, 91, 0, 0, 0, 0, 0, 0, 28, 119
"d:\repo\Phoenix11\warehouse\templates\warehouse\index.html", "HTML", 0, 24, 0, 0, 0, 0, 0, 0, 5, 29
"d:\repo\Phoenix11\warehouse\templates\warehouse\layout.html", "HTML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\repo\Phoenix11\warehouse\templates\warehouse\warehouse.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 7, 22
"d:\repo\Phoenix11\warehouse\templates\warehouse\warehouses.html", "HTML", 0, 20, 0, 0, 0, 0, 0, 0, 7, 27
"d:\repo\Phoenix11\warehouse\tests.py", "Python", 1, 0, 0, 0, 0, 0, 0, 1, 2, 4
"d:\repo\Phoenix11\warehouse\urls.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 5, 16
"d:\repo\Phoenix11\warehouse\views.py", "Python", 56, 0, 0, 0, 0, 0, 0, 3, 16, 75
"Total", "-", 16265, 22386, 54764, 8528, 2977, 834, 10, 6666, 14251, 126681